Order_ID,Region,Segment,Category,Sub_Category,Year,Month,Quantity,Unit_Cost,Unit_Price,Discount,Sales,Profit,Date
995,Nord,Entreprise,Furniture,Tables,2023,12,1,269.49,328.09,0.1,328.09,58.6,2023-12-01
996,Centre,Entreprise,Office Supplies,Paper,2022,7,9,200.49,248.65,0.1,2237.86,433.45,2022-07-01
997,Sud,Corporate,Technology,Copiers,2025,7,5,309.08,375.09,0.1,1875.47,330.07,2025-07-01
998,Sud,Corporate,Technology,Phones,2025,10,7,91.21,109.0,0.15,763.01,124.54,2025-10-01
999,Est,Consommateur,Technology,Copiers,2025,6,4,375.79,412.88,0.2,1651.51,148.35,2025-06-01
1000,Nord,Consommateur,Office Supplies,Storage,2022,7,1,494.36,576.04,0.15,576.04,81.68,2022-07-01
1001,Sud,Consommateur,Office Supplies,Storage,2022,12,5,170.15,225.67,0.0,1128.37,277.62,2022-12-01
1002,Nord,Consommateur,Office Supplies,Storage,2024,3,7,104.42,121.84,0.1,852.89,121.95,2024-03-01
1003,Sud,Entreprise,Furniture,Tables,2025,4,4,341.19,425.47,0.05,1701.87,337.11,2025-04-01
1004,Centre,Corporate,Technology,Accessories,2023,10,3,430.14,519.61,0.1,1558.83,268.41,2023-10-01
1005,Nord,Consommateur,Furniture,Chairs,2022,8,7,259.43,319.43,0.05,2236.01,420.0,2022-08-01
1006,Sud,Entreprise,Office Supplies,Binders,2022,11,6,484.23,604.2,0.05,3625.22,719.84,2022-11-01
1007,Est,Entreprise,Office Supplies,Storage,2023,10,4,44.82,43.95,0.2,175.82,-3.46,2023-10-01
1008,Est,Consommateur,Office Supplies,Binders,2024,9,5,149.14,200.77,0.0,1003.87,258.17,2024-09-01
1009,Est,Corporate,Technology,Phones,2025,11,6,255.11,306.93,0.1,1841.57,310.91,2025-11-01
1010,Sud,Entreprise,Office Supplies,Binders,2022,9,2,328.8,420.86,0.0,841.72,184.12,2022-09-01
1011,Centre,Entreprise,Office Supplies,Paper,2025,8,4,47.63,44.39,0.2,177.55,-12.97,2025-08-01
1012,Centre,Consommateur,Furniture,Chairs,2023,6,1,135.92,166.13,0.05,166.13,30.21,2023-06-01
1013,Nord,Corporate,Technology,Copiers,2023,9,7,157.08,175.59,0.15,1229.1,129.54,2023-09-01
1014,Est,Consommateur,Technology,Phones,2023,12,3,159.45,176.76,0.2,530.27,51.92,2023-12-01
1015,Nord,Consommateur,Technology,Copiers,2022,4,3,226.43,270.69,0.1,812.07,132.78,2022-04-01
1016,Nord,Consommateur,Technology,Accessories,2023,10,9,204.06,223.17,0.2,2008.54,172.0,2023-10-01
1017,Sud,Corporate,Office Supplies,Storage,2022,11,1,170.15,227.59,0.0,227.59,57.44,2022-11-01
1018,Centre,Entreprise,Technology,Accessories,2023,2,8,233.74,300.32,0.0,2402.59,532.67,2023-02-01
1019,Centre,Entreprise,Technology,Copiers,2022,6,3,26.22,23.62,0.15,70.85,-7.81,2022-06-01
1020,Sud,Entreprise,Office Supplies,Paper,2023,7,4,196.23,253.82,0.0,1015.29,230.37,2023-07-01
1021,Nord,Consommateur,Office Supplies,Storage,2024,10,3,429.89,507.99,0.1,1523.97,234.3,2024-10-01
1022,Nord,Consommateur,Technology,Accessories,2023,5,3,42.38,63.43,0.05,190.3,63.16,2023-05-01
1023,Sud,Consommateur,Technology,Copiers,2022,3,7,286.15,349.58,0.1,2447.04,443.99,2022-03-01
1024,Est,Entreprise,Furniture,Chairs,2025,5,3,27.34,28.31,0.0,84.92,2.9,2025-05-01
1025,Est,Consommateur,Furniture,Tables,2022,7,2,31.35,33.18,0.15,66.37,3.67,2022-07-01
1026,Centre,Corporate,Technology,Copiers,2025,12,4,210.9,243.14,0.1,972.57,128.97,2025-12-01
1027,Sud,Entreprise,Office Supplies,Storage,2025,5,1,240.9,292.59,0.1,292.59,51.69,2025-05-01
1028,Centre,Entreprise,Furniture,Bookcases,2024,2,9,237.84,290.89,0.05,2618.04,477.48,2024-02-01
1029,Est,Corporate,Technology,Phones,2025,5,5,274.81,315.71,0.15,1578.55,204.5,2025-05-01
1030,Nord,Entreprise,Furniture,Tables,2024,6,7,171.0,217.8,0.0,1524.59,327.59,2024-06-01
1031,Centre,Corporate,Technology,Copiers,2024,3,6,159.25,195.58,0.1,1173.47,217.97,2024-03-01
1032,Est,Corporate,Office Supplies,Storage,2023,9,7,419.1,463.38,0.2,3243.65,309.95,2023-09-01
1033,Centre,Corporate,Office Supplies,Paper,2025,2,6,482.98,531.06,0.2,3186.36,288.48,2025-02-01
1034,Centre,Corporate,Furniture,Bookcases,2024,2,6,284.29,324.93,0.15,1949.55,243.81,2024-02-01
1035,Est,Entreprise,Furniture,Tables,2022,6,1,110.01,117.26,0.2,117.26,7.25,2022-06-01
1036,Nord,Corporate,Office Supplies,Storage,2023,10,9,203.26,268.2,0.0,2413.76,584.42,2023-10-01
1037,Centre,Consommateur,Furniture,Tables,2025,4,6,413.9,515.95,0.05,3095.67,612.27,2025-04-01
1038,Sud,Consommateur,Office Supplies,Storage,2022,2,5,277.74,320.6,0.15,1603.01,214.31,2022-02-01
1039,Est,Entreprise,Furniture,Chairs,2025,4,5,468.53,612.48,0.0,3062.41,719.76,2025-04-01
1040,Est,Corporate,Furniture,Tables,2024,1,6,252.99,319.35,0.05,1916.1,398.16,2024-01-01
1041,Centre,Consommateur,Furniture,Chairs,2024,8,3,82.24,94.97,0.2,284.9,38.18,2024-08-01
1042,Sud,Corporate,Office Supplies,Paper,2023,6,5,425.71,535.95,0.05,2679.73,551.18,2023-06-01
1043,Est,Corporate,Furniture,Tables,2023,3,3,45.83,56.13,0.05,168.4,30.91,2023-03-01
1044,Est,Entreprise,Technology,Copiers,2025,6,5,190.2,216.09,0.15,1080.46,129.46,2025-06-01
1045,Centre,Consommateur,Technology,Copiers,2025,10,4,438.84,541.93,0.05,2167.71,412.35,2025-10-01
1046,Sud,Consommateur,Technology,Accessories,2022,3,2,403.13,528.28,0.0,1056.55,250.29,2022-03-01
1047,Nord,Entreprise,Office Supplies,Paper,2023,11,1,439.29,577.26,0.0,577.26,137.97,2023-11-01
1048,Nord,Entreprise,Office Supplies,Paper,2022,8,8,409.69,469.3,0.15,3754.4,476.88,2022-08-01
1049,Sud,Corporate,Furniture,Chairs,2022,3,1,115.93,127.85,0.15,127.85,11.92,2022-03-01
1050,Sud,Entreprise,Technology,Accessories,2022,11,1,275.18,364.96,0.0,364.96,89.78,2022-11-01
1051,Centre,Consommateur,Office Supplies,Paper,2024,4,9,195.61,231.16,0.1,2080.48,319.99,2024-04-01
1052,Centre,Consommateur,Office Supplies,Storage,2024,10,6,181.31,218.25,0.1,1309.52,221.66,2024-10-01
1053,Centre,Entreprise,Office Supplies,Paper,2023,7,1,257.62,320.49,0.05,320.49,62.87,2023-07-01
1054,Est,Consommateur,Furniture,Chairs,2025,9,1,167.18,220.28,0.0,220.28,53.1,2025-09-01
1055,Est,Entreprise,Furniture,Bookcases,2024,2,2,472.73,523.41,0.2,1046.82,101.36,2024-02-01
1056,Centre,Consommateur,Technology,Phones,2023,8,2,487.43,591.39,0.1,1182.78,207.92,2023-08-01
1057,Centre,Entreprise,Furniture,Bookcases,2022,5,2,284.4,371.41,0.0,742.82,174.02,2022-05-01
1058,Sud,Corporate,Technology,Phones,2022,12,3,438.49,485.87,0.2,1457.6,142.13,2022-12-01
1059,Est,Consommateur,Technology,Accessories,2022,9,5,225.8,252.7,0.2,1263.5,134.5,2022-09-01
1060,Nord,Consommateur,Technology,Copiers,2023,1,2,419.92,523.22,0.05,1046.43,206.59,2023-01-01
1061,Est,Corporate,Furniture,Chairs,2023,9,5,110.9,131.85,0.1,659.24,104.74,2023-09-01
1062,Est,Corporate,Furniture,Chairs,2022,4,8,89.86,112.07,0.0,896.54,177.66,2022-04-01
1063,Sud,Entreprise,Office Supplies,Paper,2024,12,1,128.1,165.0,0.05,165.0,36.9,2024-12-01
1064,Est,Corporate,Furniture,Chairs,2022,6,9,92.84,101.85,0.2,916.65,81.09,2022-06-01
1065,Sud,Entreprise,Furniture,Chairs,2022,12,4,146.91,167.85,0.2,671.38,83.74,2022-12-01
1066,Sud,Consommateur,Office Supplies,Binders,2024,1,9,56.26,54.92,0.2,494.32,-12.02,2024-01-01
1067,Sud,Consommateur,Technology,Accessories,2022,3,5,221.68,256.24,0.15,1281.21,172.81,2022-03-01
1068,Nord,Consommateur,Technology,Phones,2022,1,7,234.95,278.66,0.1,1950.64,305.99,2022-01-01
1069,Centre,Corporate,Technology,Phones,2022,8,6,143.6,180.27,0.1,1081.64,220.04,2022-08-01
1070,Sud,Consommateur,Furniture,Tables,2023,5,5,405.92,483.98,0.1,2419.92,390.32,2023-05-01
1071,Est,Entreprise,Furniture,Tables,2024,2,3,100.51,141.24,0.0,423.73,122.2,2024-02-01
1072,Nord,Corporate,Technology,Phones,2022,8,2,255.24,287.67,0.2,575.33,64.85,2022-08-01
1073,Est,Corporate,Furniture,Tables,2024,1,1,201.3,263.03,0.0,263.03,61.73,2024-01-01
1074,Sud,Corporate,Office Supplies,Storage,2025,9,8,83.48,111.86,0.0,894.85,227.01,2025-09-01
1075,Centre,Consommateur,Technology,Phones,2022,12,5,20.06,21.58,0.2,107.91,7.61,2022-12-01
1076,Centre,Consommateur,Furniture,Chairs,2023,10,2,444.15,532.6,0.1,1065.19,176.89,2023-10-01
1077,Nord,Consommateur,Technology,Accessories,2025,2,8,275.77,310.05,0.15,2480.36,274.2,2025-02-01
1078,Centre,Corporate,Technology,Phones,2022,9,2,260.79,316.78,0.1,633.56,111.98,2022-09-01
1079,Centre,Corporate,Technology,Accessories,2024,11,6,254.48,297.33,0.15,1783.96,257.08,2024-11-01
1080,Sud,Corporate,Furniture,Chairs,2023,11,1,71.95,92.53,0.05,92.53,20.58,2023-11-01
1081,Est,Consommateur,Furniture,Bookcases,2024,6,1,217.15,249.7,0.15,249.7,32.55,2024-06-01
1082,Nord,Corporate,Technology,Accessories,2024,12,1,287.37,322.21,0.2,322.21,34.84,2024-12-01
1083,Sud,Consommateur,Office Supplies,Paper,2022,5,6,98.83,121.91,0.0,731.46,138.48,2022-05-01
1084,Nord,Corporate,Furniture,Chairs,2023,5,8,416.25,472.0,0.15,3775.98,445.98,2023-05-01
1085,Centre,Consommateur,Office Supplies,Paper,2024,3,9,330.41,391.79,0.15,3526.09,552.4,2024-03-01
1086,Est,Corporate,Office Supplies,Paper,2022,4,1,433.18,561.89,0.0,561.89,128.71,2022-04-01
1087,Sud,Corporate,Technology,Copiers,2024,4,9,439.93,503.42,0.15,4530.8,571.43,2024-04-01
1088,Est,Entreprise,Office Supplies,Binders,2023,11,5,430.84,476.33,0.2,2381.63,227.43,2023-11-01
1089,Centre,Consommateur,Technology,Accessories,2025,9,4,295.34,317.89,0.2,1271.55,90.19,2025-09-01
1090,Nord,Corporate,Technology,Accessories,2023,6,9,452.15,572.32,0.05,5150.89,1081.54,2023-06-01
1091,Nord,Corporate,Technology,Accessories,2025,2,5,340.82,410.19,0.1,2050.95,346.85,2025-02-01
1092,Sud,Corporate,Office Supplies,Storage,2022,6,5,93.72,108.08,0.2,540.39,71.79,2022-06-01
1093,Nord,Entreprise,Furniture,Tables,2023,8,4,35.38,48.13,0.1,192.5,50.98,2023-08-01
1094,Nord,Corporate,Furniture,Tables,2022,12,6,457.79,601.99,0.0,3611.94,865.2,2022-12-01
1095,Sud,Consommateur,Office Supplies,Storage,2023,8,9,218.63,236.41,0.2,2127.66,159.99,2023-08-01
1096,Centre,Corporate,Office Supplies,Storage,2024,7,9,475.11,624.16,0.0,5617.48,1341.49,2024-07-01
1097,Centre,Corporate,Office Supplies,Binders,2022,6,7,103.59,125.11,0.15,875.75,150.62,2022-06-01
1098,Nord,Entreprise,Office Supplies,Binders,2024,3,5,165.63,202.06,0.1,1010.3,182.15,2024-03-01
1099,Nord,Entreprise,Technology,Phones,2022,7,3,99.01,132.34,0.05,397.03,100.0,2022-07-01
1100,Est,Consommateur,Furniture,Tables,2025,9,4,383.04,439.86,0.15,1759.42,227.26,2025-09-01
1101,Est,Entreprise,Office Supplies,Binders,2022,1,1,342.02,453.06,0.0,453.06,111.04,2022-01-01
1102,Nord,Consommateur,Technology,Phones,2023,7,1,144.7,179.8,0.05,179.8,35.1,2023-07-01
1103,Nord,Corporate,Furniture,Chairs,2025,2,5,284.39,325.74,0.15,1628.7,206.75,2025-02-01
1104,Nord,Corporate,Office Supplies,Storage,2023,7,2,274.22,342.86,0.05,685.71,137.27,2023-07-01
1105,Est,Corporate,Office Supplies,Storage,2023,9,3,94.09,105.93,0.2,317.78,35.51,2023-09-01
1106,Centre,Corporate,Technology,Phones,2023,11,2,53.16,62.24,0.0,124.47,18.15,2023-11-01
1107,Nord,Entreprise,Furniture,Tables,2024,3,6,57.2,53.78,0.2,322.68,-20.52,2024-03-01
1108,Sud,Entreprise,Office Supplies,Paper,2022,1,4,31.67,50.53,0.0,202.11,75.43,2022-01-01
1109,Nord,Entreprise,Technology,Phones,2025,5,8,150.43,181.63,0.1,1453.02,249.58,2025-05-01
1110,Est,Consommateur,Technology,Copiers,2024,2,9,446.09,588.5,0.0,5296.48,1281.67,2024-02-01
1111,Centre,Entreprise,Furniture,Tables,2023,7,1,313.1,379.76,0.1,379.76,66.66,2023-07-01
1112,Sud,Consommateur,Technology,Accessories,2022,4,8,46.53,60.08,0.05,480.61,108.37,2022-04-01
1113,Centre,Consommateur,Technology,Phones,2022,3,9,128.45,159.34,0.0,1434.1,278.05,2022-03-01
1114,Centre,Entreprise,Office Supplies,Storage,2022,1,8,98.01,110.8,0.2,886.41,102.33,2022-01-01
1115,Sud,Corporate,Technology,Accessories,2025,7,7,235.39,283.6,0.05,1985.21,337.48,2025-07-01
1116,Est,Entreprise,Technology,Phones,2022,3,8,249.18,276.35,0.15,2210.78,217.34,2022-03-01
1117,Nord,Consommateur,Technology,Copiers,2025,3,6,387.56,425.45,0.2,2552.72,227.36,2025-03-01
1118,Nord,Entreprise,Technology,Copiers,2025,7,8,34.8,41.23,0.0,329.82,51.42,2025-07-01
1119,Nord,Consommateur,Technology,Phones,2023,9,5,466.8,556.88,0.1,2784.38,450.38,2023-09-01
1120,Sud,Entreprise,Furniture,Tables,2023,1,5,423.46,499.48,0.1,2497.41,380.11,2023-01-01
1121,Nord,Entreprise,Technology,Copiers,2025,12,9,478.68,580.35,0.1,5223.14,915.02,2025-12-01
1122,Nord,Consommateur,Office Supplies,Paper,2024,5,9,395.88,461.11,0.15,4150.03,587.11,2024-05-01
1123,Sud,Corporate,Furniture,Bookcases,2022,8,6,478.15,632.22,0.0,3793.35,924.45,2022-08-01
1124,Nord,Consommateur,Office Supplies,Storage,2025,2,2,234.9,278.23,0.1,556.46,86.66,2025-02-01
1125,Nord,Entreprise,Technology,Phones,2022,4,9,49.41,59.15,0.05,532.38,87.69,2022-04-01
1126,Nord,Corporate,Furniture,Chairs,2024,7,1,185.9,205.59,0.2,205.59,19.69,2024-07-01
1127,Sud,Entreprise,Technology,Copiers,2024,9,5,212.92,252.33,0.1,1261.66,197.06,2024-09-01
1128,Sud,Consommateur,Office Supplies,Binders,2024,4,4,269.14,334.01,0.05,1336.05,259.49,2024-04-01
1129,Est,Consommateur,Office Supplies,Paper,2022,2,1,354.71,444.92,0.05,444.92,90.21,2022-02-01
1130,Sud,Consommateur,Furniture,Tables,2024,1,9,30.37,26.36,0.15,237.25,-36.08,2024-01-01
1131,Nord,Consommateur,Office Supplies,Binders,2023,9,9,186.25,208.55,0.1,1876.96,200.71,2023-09-01
1132,Nord,Corporate,Furniture,Bookcases,2022,6,9,82.34,101.21,0.05,910.93,169.87,2022-06-01
1133,Centre,Corporate,Furniture,Tables,2024,4,3,342.46,389.7,0.15,1169.11,141.73,2024-04-01
1134,Sud,Corporate,Technology,Phones,2022,5,8,226.98,288.59,0.05,2308.75,492.91,2022-05-01
1135,Centre,Consommateur,Furniture,Chairs,2025,3,5,340.15,430.78,0.05,2153.91,453.16,2025-03-01
1136,Sud,Corporate,Furniture,Chairs,2022,11,3,417.07,496.63,0.1,1489.88,238.67,2022-11-01
1137,Est,Entreprise,Technology,Phones,2024,9,8,83.03,99.79,0.15,798.3,134.06,2024-09-01
1138,Nord,Corporate,Technology,Copiers,2025,4,8,80.5,107.16,0.0,857.25,213.25,2025-04-01
1139,Sud,Corporate,Technology,Accessories,2024,1,3,414.66,536.45,0.0,1609.35,365.37,2024-01-01
1140,Est,Corporate,Technology,Accessories,2024,12,1,95.91,116.13,0.1,116.13,20.22,2024-12-01
1141,Centre,Entreprise,Furniture,Tables,2025,4,9,314.32,352.91,0.15,3176.2,347.32,2025-04-01
1142,Nord,Entreprise,Office Supplies,Storage,2025,10,3,81.1,104.58,0.05,313.73,70.43,2025-10-01
1143,Sud,Entreprise,Office Supplies,Storage,2022,1,7,389.03,484.15,0.05,3389.08,665.87,2022-01-01
1144,Est,Consommateur,Office Supplies,Storage,2025,12,2,261.55,339.99,0.0,679.98,156.88,2025-12-01
1145,Est,Corporate,Furniture,Tables,2025,11,8,296.79,336.95,0.15,2695.63,321.31,2025-11-01
1146,Centre,Corporate,Office Supplies,Storage,2022,7,6,80.92,102.81,0.0,616.86,131.34,2022-07-01
1147,Centre,Corporate,Furniture,Bookcases,2025,10,7,417.76,509.91,0.1,3569.39,645.07,2025-10-01
1148,Centre,Entreprise,Technology,Accessories,2025,4,3,143.68,190.97,0.0,572.91,141.87,2025-04-01
1149,Sud,Entreprise,Technology,Phones,2022,4,7,477.77,622.68,0.0,4358.74,1014.35,2022-04-01
1150,Centre,Corporate,Technology,Copiers,2022,3,7,117.94,135.7,0.1,949.87,124.29,2022-03-01
1151,Nord,Entreprise,Furniture,Bookcases,2023,1,7,369.52,460.65,0.05,3224.55,637.91,2023-01-01
1152,Nord,Entreprise,Office Supplies,Paper,2023,8,6,276.4,335.78,0.1,2014.67,356.27,2023-08-01
1153,Nord,Entreprise,Office Supplies,Binders,2024,3,1,278.66,304.19,0.2,304.19,25.53,2024-03-01
1154,Est,Entreprise,Office Supplies,Paper,2025,6,5,204.34,260.92,0.05,1304.59,282.89,2025-06-01
1155,Nord,Consommateur,Office Supplies,Storage,2022,2,3,311.32,380.4,0.1,1141.21,207.25,2022-02-01
1156,Nord,Corporate,Office Supplies,Binders,2025,12,8,274.56,341.1,0.05,2728.78,532.3,2025-12-01
1157,Nord,Entreprise,Office Supplies,Paper,2025,6,5,267.4,323.13,0.1,1615.65,278.65,2025-06-01
1158,Sud,Entreprise,Technology,Phones,2022,12,9,287.78,331.83,0.15,2986.45,396.43,2022-12-01
1159,Nord,Entreprise,Office Supplies,Binders,2023,6,3,33.65,48.52,0.1,145.57,44.62,2023-06-01
1160,Sud,Consommateur,Technology,Phones,2023,10,2,330.87,431.63,0.0,863.27,201.53,2023-10-01
1161,Nord,Entreprise,Office Supplies,Binders,2024,3,3,30.5,26.92,0.05,80.75,-10.75,2024-03-01
1162,Est,Corporate,Office Supplies,Paper,2025,3,1,162.98,184.36,0.15,184.36,21.38,2025-03-01
1163,Nord,Consommateur,Office Supplies,Storage,2025,11,2,388.96,505.05,0.0,1010.09,232.17,2025-11-01
1164,Est,Consommateur,Office Supplies,Storage,2022,2,6,290.45,316.71,0.2,1900.28,157.58,2022-02-01
1165,Sud,Entreprise,Technology,Copiers,2025,6,2,256.32,310.75,0.1,621.5,108.86,2025-06-01
1166,Centre,Consommateur,Technology,Accessories,2022,4,3,320.48,371.47,0.15,1114.4,152.96,2022-04-01
1167,Est,Entreprise,Furniture,Tables,2024,10,2,363.47,467.0,0.0,934.0,207.06,2024-10-01
1168,Centre,Entreprise,Furniture,Chairs,2023,3,7,233.93,274.65,0.1,1922.57,285.06,2023-03-01
1169,Est,Consommateur,Furniture,Tables,2023,10,6,243.93,311.26,0.05,1867.58,404.0,2023-10-01
1170,Sud,Corporate,Furniture,Chairs,2024,8,7,74.53,88.58,0.1,620.09,98.38,2024-08-01
1171,Sud,Entreprise,Technology,Phones,2025,8,6,68.21,92.53,0.0,555.16,145.9,2025-08-01
1172,Est,Corporate,Office Supplies,Paper,2022,2,7,69.29,82.35,0.0,576.43,91.4,2022-02-01
1173,Nord,Entreprise,Technology,Phones,2023,4,3,406.53,466.13,0.15,1398.39,178.8,2023-04-01
1174,Sud,Corporate,Office Supplies,Binders,2022,2,8,473.33,551.47,0.15,4411.76,625.12,2022-02-01
1175,Nord,Entreprise,Office Supplies,Storage,2022,2,6,262.27,319.52,0.05,1917.09,343.47,2022-02-01
1176,Est,Corporate,Office Supplies,Paper,2024,8,5,223.32,295.85,0.0,1479.24,362.64,2024-08-01
1177,Sud,Entreprise,Office Supplies,Paper,2022,12,2,265.2,313.8,0.1,627.6,97.2,2022-12-01
1178,Nord,Corporate,Technology,Copiers,2023,6,8,258.6,311.92,0.1,2495.35,426.55,2023-06-01
1179,Centre,Consommateur,Office Supplies,Storage,2023,8,4,424.06,508.59,0.1,2034.35,338.11,2023-08-01
1180,Sud,Consommateur,Furniture,Bookcases,2023,1,1,69.33,71.87,0.15,71.87,2.54,2023-01-01
1181,Nord,Corporate,Office Supplies,Storage,2024,6,8,324.44,355.94,0.2,2847.51,251.99,2024-06-01
1182,Est,Consommateur,Furniture,Chairs,2023,7,3,382.43,458.07,0.1,1374.22,226.93,2023-07-01
1183,Sud,Consommateur,Furniture,Chairs,2022,5,9,311.25,409.09,0.0,3681.82,880.57,2022-05-01
1184,Nord,Consommateur,Furniture,Bookcases,2023,6,5,268.92,330.43,0.05,1652.17,307.57,2023-06-01
1185,Nord,Consommateur,Technology,Accessories,2023,11,3,458.5,570.02,0.05,1710.07,334.57,2023-11-01
1186,Nord,Entreprise,Office Supplies,Storage,2024,7,5,491.36,607.03,0.05,3035.15,578.35,2024-07-01
1187,Centre,Entreprise,Office Supplies,Binders,2025,8,4,237.03,264.68,0.2,1058.73,110.61,2025-08-01
1188,Sud,Entreprise,Technology,Accessories,2023,8,1,112.75,125.42,0.15,125.42,12.67,2023-08-01
1189,Est,Entreprise,Furniture,Chairs,2022,2,4,362.99,452.79,0.05,1811.15,359.19,2022-02-01
1190,Sud,Entreprise,Technology,Accessories,2025,8,9,427.74,536.58,0.05,4829.24,979.58,2025-08-01
1191,Centre,Entreprise,Office Supplies,Storage,2025,1,2,305.36,366.35,0.1,732.7,121.98,2025-01-01
1192,Nord,Corporate,Furniture,Tables,2025,8,9,442.05,514.05,0.15,4626.47,648.02,2025-08-01
1193,Nord,Consommateur,Furniture,Tables,2025,8,1,86.47,101.9,0.2,101.9,15.43,2025-08-01
1194,Sud,Entreprise,Office Supplies,Storage,2022,4,7,263.67,314.4,0.1,2200.78,355.09,2022-04-01
1195,Est,Consommateur,Office Supplies,Binders,2023,2,6,60.51,71.99,0.15,431.91,68.85,2023-02-01
1196,Centre,Entreprise,Technology,Copiers,2025,4,8,183.68,195.41,0.2,1563.25,93.81,2025-04-01
1197,Est,Corporate,Office Supplies,Paper,2022,6,9,232.98,262.23,0.2,2360.06,263.24,2022-06-01
1198,Centre,Consommateur,Office Supplies,Storage,2024,3,4,461.63,532.14,0.15,2128.55,282.03,2024-03-01
1199,Nord,Consommateur,Office Supplies,Storage,2023,10,7,385.95,437.27,0.15,3060.88,359.23,2023-10-01
1200,Est,Entreprise,Office Supplies,Paper,2024,3,2,345.03,449.16,0.0,898.32,208.26,2024-03-01
